Municipios;Sexo;Periodo;Total
43090 Montmell, El;Total;2017;1.405
43090 Montmell, El;Total;2016;1.397
43090 Montmell, El;Total;2015;1.373
43091 Mont-ral;Total;2022;173
43091 Mont-ral;Total;2021;169
43091 Mont-ral;Total;2020;168
43091 Mont-ral;Total;2019;162
43091 Mont-ral;Total;2018;167
43091 Mont-ral;Total;2017;164
43091 Mont-ral;Total;2016;166
43091 Mont-ral;Total;2015;176
43092 Mont-roig del Camp;Total;2022;13.101
43092 Mont-roig del Camp;Total;2021;12.689
43092 Mont-roig del Camp;Total;2020;12.460
43092 Mont-roig del Camp;Total;2019;12.136
43092 Mont-roig del Camp;Total;2018;11.809
43092 Mont-roig del Camp;Total;2017;11.597
43092 Mont-roig del Camp;Total;2016;11.521
43092 Mont-roig del Camp;Total;2015;11.877
43093 Móra d'Ebre;Total;2022;5.585
43093 Móra d'Ebre;Total;2021;5.585
43093 Móra d'Ebre;Total;2020;5.695
43093 Móra d'Ebre;Total;2019;5.690
43093 Móra d'Ebre;Total;2018;5.642
43093 Móra d'Ebre;Total;2017;5.625
43093 Móra d'Ebre;Total;2016;5.574
43093 Móra d'Ebre;Total;2015;5.477
43094 Móra la Nova;Total;2022;3.198
43094 Móra la Nova;Total;2021;3.120
43094 Móra la Nova;Total;2020;3.108
43094 Móra la Nova;Total;2019;3.087
43094 Móra la Nova;Total;2018;3.071
43094 Móra la Nova;Total;2017;3.070
43094 Móra la Nova;Total;2016;3.104
43094 Móra la Nova;Total;2015;3.185
43095 Morell, El;Total;2022;3.803
43095 Morell, El;Total;2021;3.732
43095 Morell, El;Total;2020;3.742
43095 Morell, El;Total;2019;3.704
43095 Morell, El;Total;2018;3.649
43095 Morell, El;Total;2017;3.631
43095 Morell, El;Total;2016;3.550
43095 Morell, El;Total;2015;3.524
43096 Morera de Montsant, La;Total;2022;160
43096 Morera de Montsant, La;Total;2021;163
43096 Morera de Montsant, La;Total;2020;159
43096 Morera de Montsant, La;Total;2019;152
43096 Morera de Montsant, La;Total;2018;157
43096 Morera de Montsant, La;Total;2017;158
43096 Morera de Montsant, La;Total;2016;153
43096 Morera de Montsant, La;Total;2015;147
43097 Nou de Gaià, La;Total;2022;636
43097 Nou de Gaià, La;Total;2021;616
43097 Nou de Gaià, La;Total;2020;600
43097 Nou de Gaià, La;Total;2019;603
43097 Nou de Gaià, La;Total;2018;570
43097 Nou de Gaià, La;Total;2017;563
43097 Nou de Gaià, La;Total;2016;546
43097 Nou de Gaià, La;Total;2015;537
43098 Nulles;Total;2022;541
43098 Nulles;Total;2021;516
43098 Nulles;Total;2020;509
43098 Nulles;Total;2019;492
43098 Nulles;Total;2018;477
43098 Nulles;Total;2017;464
43098 Nulles;Total;2016;453
43098 Nulles;Total;2015;448
43100 Pallaresos, Els;Total;2022;4.930
43100 Pallaresos, Els;Total;2021;4.872
43100 Pallaresos, Els;Total;2020;4.850
43100 Pallaresos, Els;Total;2019;4.777
43100 Pallaresos, Els;Total;2018;4.739
43100 Pallaresos, Els;Total;2017;4.635
43100 Pallaresos, Els;Total;2016;4.597
43100 Pallaresos, Els;Total;2015;4.547
43099 Palma d'Ebre, La;Total;2022;341
43099 Palma d'Ebre, La;Total;2021;334
43099 Palma d'Ebre, La;Total;2020;338
43099 Palma d'Ebre, La;Total;2019;340
43099 Palma d'Ebre, La;Total;2018;353
43099 Palma d'Ebre, La;Total;2017;356
43099 Palma d'Ebre, La;Total;2016;363
43099 Palma d'Ebre, La;Total;2015;376
43101 Passanant i Belltall;Total;2022;170
43101 Passanant i Belltall;Total;2021;167
43101 Passanant i Belltall;Total;2020;155
43101 Passanant i Belltall;Total;2019;163
43101 Passanant i Belltall;Total;2018;150
43101 Passanant i Belltall;Total;2017;149
43101 Passanant i Belltall;Total;2016;161
43101 Passanant i Belltall;Total;2015;173
43102 Paüls;Total;2022;566
43102 Paüls;Total;2021;563
43102 Paüls;Total;2020;545
43102 Paüls;Total;2019;556
43102 Paüls;Total;2018;561
43102 Paüls;Total;2017;567
43102 Paüls;Total;2016;580
43102 Paüls;Total;2015;582
43103 Perafort;Total;2022;1.292
43103 Perafort;Total;2021;1.275
43103 Perafort;Total;2020;1.264
43103 Perafort;Total;2019;1.261
43103 Perafort;Total;2018;1.265
43103 Perafort;Total;2017;1.253
43103 Perafort;Total;2016;1.282
43103 Perafort;Total;2015;1.320
43104 Perelló, El;Total;2022;2.885
43104 Perelló, El;Total;2021;2.846
43104 Perelló, El;Total;2020;2.826
43104 Perelló, El;Total;2019;2.770
43104 Perelló, El;Total;2018;2.863
43104 Perelló, El;Total;2017;2.884
43104 Perelló, El;Total;2016;2.903
43104 Perelló, El;Total;2015;2.925
43105 Piles, Les;Total;2022;224
43105 Piles, Les;Total;2021;218
43105 Piles, Les;Total;2020;210
43105 Piles, Les;Total;2019;212
43105 Piles, Les;Total;2018;210
43105 Piles, Les;Total;2017;216
43105 Piles, Les;Total;2016;207
43105 Piles, Les;Total;2015;209
43106 Pinell de Brai, El;Total;2022;1.000
43106 Pinell de Brai, El;Total;2021;998
43106 Pinell de Brai, El;Total;2020;1.008
43106 Pinell de Brai, El;Total;2019;1.017
43106 Pinell de Brai, El;Total;2018;998
43106 Pinell de Brai, El;Total;2017;1.012
43106 Pinell de Brai, El;Total;2016;1.014
43106 Pinell de Brai, El;Total;2015;1.053
43107 Pira;Total;2022;489
43107 Pira;Total;2021;498
43107 Pira;Total;2020;503
43107 Pira;Total;2019;493
43107 Pira;Total;2018;503
43107 Pira;Total;2017;500
43107 Pira;Total;2016;500
43107 Pira;Total;2015;494
43108 Pla de Santa Maria, El;Total;2022;2.340
43108 Pla de Santa Maria, El;Total;2021;2.340
43108 Pla de Santa Maria, El;Total;2020;2.348
43108 Pla de Santa Maria, El;Total;2019;2.327
43108 Pla de Santa Maria, El;Total;2018;2.305
43108 Pla de Santa Maria, El;Total;2017;2.266
43108 Pla de Santa Maria, El;Total;2016;2.294
43108 Pla de Santa Maria, El;Total;2015;2.333
43109 Pobla de Mafumet, La;Total;2022;4.052
43109 Pobla de Mafumet, La;Total;2021;4.025
43109 Pobla de Mafumet, La;Total;2020;3.971
43109 Pobla de Mafumet, La;Total;2019;3.904
43109 Pobla de Mafumet, La;Total;2018;3.893
43109 Pobla de Mafumet, La;Total;2017;3.854
43109 Pobla de Mafumet, La;Total;2016;3.771
43109 Pobla de Mafumet, La;Total;2015;3.675
43110 Pobla de Massaluca, La;Total;2022;340
43110 Pobla de Massaluca, La;Total;2021;341
43110 Pobla de Massaluca, La;Total;2020;317
43110 Pobla de Massaluca, La;Total;2019;318
43110 Pobla de Massaluca, La;Total;2018;328
43110 Pobla de Massaluca, La;Total;2017;335
43110 Pobla de Massaluca, La;Total;2016;333
43110 Pobla de Massaluca, La;Total;2015;341
43111 Pobla de Montornès, La;Total;2022;3.101
43111 Pobla de Montornès, La;Total;2021;2.999
43111 Pobla de Montornès, La;Total;2020;2.884
43111 Pobla de Montornès, La;Total;2019;2.839
43111 Pobla de Montornès, La;Total;2018;2.828
43111 Pobla de Montornès, La;Total;2017;2.795
43111 Pobla de Montornès, La;Total;2016;2.806
43111 Pobla de Montornès, La;Total;2015;2.861
43112 Poboleda;Total;2022;327
43112 Poboleda;Total;2021;328
43112 Poboleda;Total;2020;321
43112 Poboleda;Total;2019;313
43112 Poboleda;Total;2018;335
43112 Poboleda;Total;2017;356
43112 Poboleda;Total;2016;374
43112 Poboleda;Total;2015;363
43113 Pont d'Armentera, El;Total;2022;492
43113 Pont d'Armentera, El;Total;2021;493
43113 Pont d'Armentera, El;Total;2020;488
43113 Pont d'Armentera, El;Total;2019;505
43113 Pont d'Armentera, El;Total;2018;512
43113 Pont d'Armentera, El;Total;2017;501
43113 Pont d'Armentera, El;Total;2016;515
43113 Pont d'Armentera, El;Total;2015;545
43141 Pontils;Total;2022;133
43141 Pontils;Total;2021;138
43141 Pontils;Total;2020;122
43141 Pontils;Total;2019;117
43141 Pontils;Total;2018;114
43141 Pontils;Total;2017;118
43141 Pontils;Total;2016;120
43141 Pontils;Total;2015;121
43114 Porrera;Total;2022;429
43114 Porrera;Total;2021;428
43114 Porrera;Total;2020;424
43114 Porrera;Total;2019;439
43114 Porrera;Total;2018;441
43114 Porrera;Total;2017;441
43114 Porrera;Total;2016;445
43114 Porrera;Total;2015;448
43115 Pradell de la Teixeta;Total;2022;172
43115 Pradell de la Teixeta;Total;2021;164
43115 Pradell de la Teixeta;Total;2020;158
43115 Pradell de la Teixeta;Total;2019;152
43115 Pradell de la Teixeta;Total;2018;159
43115 Pradell de la Teixeta;Total;2017;163
43115 Pradell de la Teixeta;Total;2016;174
43115 Pradell de la Teixeta;Total;2015;183
43116 Prades;Total;2022;625
43116 Prades;Total;2021;602
43116 Prades;Total;2020;588
43116 Prades;Total;2019;589
43116 Prades;Total;2018;589
43116 Prades;Total;2017;599
43116 Prades;Total;2016;587
43116 Prades;Total;2015;623
43117 Prat de Comte;Total;2022;186
43117 Prat de Comte;Total;2021;186
43117 Prat de Comte;Total;2020;177
43117 Prat de Comte;Total;2019;183
43117 Prat de Comte;Total;2018;179
43117 Prat de Comte;Total;2017;181
43117 Prat de Comte;Total;2016;177
43117 Prat de Comte;Total;2015;165
43118 Pratdip;Total;2022;693
43118 Pratdip;Total;2021;680
43118 Pratdip;Total;2020;726
43118 Pratdip;Total;2019;738
43118 Pratdip;Total;2018;709
43118 Pratdip;Total;2017;718
43118 Pratdip;Total;2016;691
43118 Pratdip;Total;2015;697
43119 Puigpelat;Total;2022;1.199
43119 Puigpelat;Total;2021;1.196
43119 Puigpelat;Total;2020;1.163
43119 Puigpelat;Total;2019;1.149
43119 Puigpelat;Total;2018;1.151
43119 Puigpelat;Total;2017;1.147
43119 Puigpelat;Total;2016;1.121
43119 Puigpelat;Total;2015;1.119
43120 Querol;Total;2022;572
43120 Querol;Total;2021;544
43120 Querol;Total;2020;518
43120 Querol;Total;2019;507
43120 Querol;Total;2018;521
43120 Querol;Total;2017;532
43120 Querol;Total;2016;543
43120 Querol;Total;2015;563
43121 Rasquera;Total;2022;822
43121 Rasquera;Total;2021;846
43121 Rasquera;Total;2020;783
43121 Rasquera;Total;2019;781
43121 Rasquera;Total;2018;787
43121 Rasquera;Total;2017;796
43121 Rasquera;Total;2016;819
43121 Rasquera;Total;2015;864
43122 Renau;Total;2022;152
43122 Renau;Total;2021;155
43122 Renau;Total;2020;162
43122 Renau;Total;2019;157
43122 Renau;Total;2018;153
43122 Renau;Total;2017;153
43122 Renau;Total;2016;148
43122 Renau;Total;2015;151
43123 Reus;Total;2022;106.741
43123 Reus;Total;2021;106.084
43123 Reus;Total;2020;106.168
43123 Reus;Total;2019;104.373
43123 Reus;Total;2018;103.477
43123 Reus;Total;2017;103.123
43123 Reus;Total;2016;103.615
43123 Reus;Total;2015;103.194
43124 Riba, La;Total;2022;552
43124 Riba, La;Total;2021;575
43124 Riba, La;Total;2020;585
43124 Riba, La;Total;2019;585
43124 Riba, La;Total;2018;576
43124 Riba, La;Total;2017;590
43124 Riba, La;Total;2016;594
43124 Riba, La;Total;2015;605
43125 Riba-roja d'Ebre;Total;2022;1.131
43125 Riba-roja d'Ebre;Total;2021;1.117
43125 Riba-roja d'Ebre;Total;2020;1.110
43125 Riba-roja d'Ebre;Total;2019;1.126
43125 Riba-roja d'Ebre;Total;2018;1.112
43125 Riba-roja d'Ebre;Total;2017;1.116
43125 Riba-roja d'Ebre;Total;2016;1.156
43125 Riba-roja d'Ebre;Total;2015;1.172
43126 Riera de Gaià, La;Total;2022;1.752
43126 Riera de Gaià, La;Total;2021;1.737
43126 Riera de Gaià, La;Total;2020;1.742
43126 Riera de Gaià, La;Total;2019;1.744
43126 Riera de Gaià, La;Total;2018;1.701
43126 Riera de Gaià, La;Total;2017;1.704
43126 Riera de Gaià, La;Total;2016;1.694
43126 Riera de Gaià, La;Total;2015;1.679
43127 Riudecanyes;Total;2022;1.279
43127 Riudecanyes;Total;2021;1.194
43127 Riudecanyes;Total;2020;1.146
43127 Riudecanyes;Total;2019;1.124
43127 Riudecanyes;Total;2018;1.131
43127 Riudecanyes;Total;2017;1.101
43127 Riudecanyes;Total;2016;1.116
43127 Riudecanyes;Total;2015;1.151
43128 Riudecols;Total;2022;1.198
43128 Riudecols;Total;2021;1.225
43128 Riudecols;Total;2020;1.189
43128 Riudecols;Total;2019;1.180
43128 Riudecols;Total;2018;1.186
43128 Riudecols;Total;2017;1.165
43128 Riudecols;Total;2016;1.169
43128 Riudecols;Total;2015;1.216
43129 Riudoms;Total;2022;6.721
43129 Riudoms;Total;2021;6.617
43129 Riudoms;Total;2020;6.569
43129 Riudoms;Total;2019;6.594
43129 Riudoms;Total;2018;6.565
43129 Riudoms;Total;2017;6.515
43129 Riudoms;Total;2016;6.591
43129 Riudoms;Total;2015;6.633
43130 Rocafort de Queralt;Total;2022;241
43130 Rocafort de Queralt;Total;2021;230
43130 Rocafort de Queralt;Total;2020;211
43130 Rocafort de Queralt;Total;2019;225
43130 Rocafort de Queralt;Total;2018;260
43130 Rocafort de Queralt;Total;2017;241
43130 Rocafort de Queralt;Total;2016;251
43130 Rocafort de Queralt;Total;2015;251
43131 Roda de Berà;Total;2022;7.591
43131 Roda de Berà;Total;2021;7.127
43131 Roda de Berà;Total;2020;6.785
43131 Roda de Berà;Total;2019;6.567
43131 Roda de Berà;Total;2018;6.461
43131 Roda de Berà;Total;2017;6.354
43131 Roda de Berà;Total;2016;6.391
43131 Roda de Berà;Total;2015;6.352
43132 Rodonyà;Total;2022;506
43132 Rodonyà;Total;2021;507
43132 Rodonyà;Total;2020;494
43132 Rodonyà;Total;2019;490
43132 Rodonyà;Total;2018;480
43132 Rodonyà;Total;2017;498
43132 Rodonyà;Total;2016;492
43132 Rodonyà;Total;2015;501
43133 Roquetes;Total;2022;8.193
43133 Roquetes;Total;2021;8.159
43133 Roquetes;Total;2020;8.079
43133 Roquetes;Total;2019;7.973
43133 Roquetes;Total;2018;7.961
43133 Roquetes;Total;2017;8.084
43133 Roquetes;Total;2016;8.165
43133 Roquetes;Total;2015;8.234
43134 Rourell, El;Total;2022;395
43134 Rourell, El;Total;2021;402
43134 Rourell, El;Total;2020;372
43134 Rourell, El;Total;2019;366
43134 Rourell, El;Total;2018;384
43134 Rourell, El;Total;2017;369
43134 Rourell, El;Total;2016;398
43134 Rourell, El;Total;2015;404
43135 Salomó;Total;2022;543
43135 Salomó;Total;2021;544
43135 Salomó;Total;2020;549
43135 Salomó;Total;2019;557
43135 Salomó;Total;2018;564
43135 Salomó;Total;2017;545
43135 Salomó;Total;2016;540
43135 Salomó;Total;2015;539
43905 Salou;Total;2022;29.028
43905 Salou;Total;2021;28.512
43905 Salou;Total;2020;28.526
43905 Salou;Total;2019;27.476
43905 Salou;Total;2018;26.775
43905 Salou;Total;2017;26.233
43905 Salou;Total;2016;26.386
43905 Salou;Total;2015;26.459
43136 Ràpita, La;Total;2022;14.767
43136 Ràpita, La;Total;2021;14.931
43136 Ràpita, La;Total;2020;14.953
43136 Ràpita, La;Total;2019;14.789
43136 Ràpita, La;Total;2018;14.611
43136 Ràpita, La;Total;2017;14.902
43136 Ràpita, La;Total;2016;14.718
43136 Ràpita, La;Total;2015;14.760
43137 Sant Jaume dels Domenys;Total;2022;2.695
43137 Sant Jaume dels Domenys;Total;2021;2.666
43137 Sant Jaume dels Domenys;Total;2020;2.624
43137 Sant Jaume dels Domenys;Total;2019;2.622
43137 Sant Jaume dels Domenys;Total;2018;2.551
43137 Sant Jaume dels Domenys;Total;2017;2.561
43137 Sant Jaume dels Domenys;Total;2016;2.543
43137 Sant Jaume dels Domenys;Total;2015;2.521
43902 Sant Jaume d'Enveja;Total;2022;3.669
43902 Sant Jaume d'Enveja;Total;2021;3.552
43902 Sant Jaume d'Enveja;Total;2020;3.527
43902 Sant Jaume d'Enveja;Total;2019;3.503
43902 Sant Jaume d'Enveja;Total;2018;3.481
43902 Sant Jaume d'Enveja;Total;2017;3.479
43902 Sant Jaume d'Enveja;Total;2016;3.516
43902 Sant Jaume d'Enveja;Total;2015;3.538
43138 Santa Bàrbara;Total;2022;3.791
43138 Santa Bàrbara;Total;2021;3.762
43138 Santa Bàrbara;Total;2020;3.715
43138 Santa Bàrbara;Total;2019;3.707
43138 Santa Bàrbara;Total;2018;3.777
43138 Santa Bàrbara;Total;2017;3.797
43138 Santa Bàrbara;Total;2016;3.774
43138 Santa Bàrbara;Total;2015;3.734
43139 Santa Coloma de Queralt;Total;2022;2.755
43139 Santa Coloma de Queralt;Total;2021;2.702
43139 Santa Coloma de Queralt;Total;2020;2.672
43139 Santa Coloma de Queralt;Total;2019;2.673
43139 Santa Coloma de Queralt;Total;2018;2.697
43139 Santa Coloma de Queralt;Total;2017;2.695
43139 Santa Coloma de Queralt;Total;2016;2.726
43139 Santa Coloma de Queralt;Total;2015;2.850
43140 Santa Oliva;Total;2022;3.560
43140 Santa Oliva;Total;2021;3.450
43140 Santa Oliva;Total;2020;3.353
43140 Santa Oliva;Total;2019;3.320
43140 Santa Oliva;Total;2018;3.328
43140 Santa Oliva;Total;2017;3.315
43140 Santa Oliva;Total;2016;3.260
43140 Santa Oliva;Total;2015;3.283
43142 Sarral;Total;2022;1.578
43142 Sarral;Total;2021;1.549
43142 Sarral;Total;2020;1.538
43142 Sarral;Total;2019;1.548
43142 Sarral;Total;2018;1.544
43142 Sarral;Total;2017;1.560
43142 Sarral;Total;2016;1.587
43142 Sarral;Total;2015;1.585
43143 Savallà del Comtat;Total;2022;52
43143 Savallà del Comtat;Total;2021;53
43143 Savallà del Comtat;Total;2020;53
43143 Savallà del Comtat;Total;2019;58
43143 Savallà del Comtat;Total;2018;60
43143 Savallà del Comtat;Total;2017;56
43143 Savallà del Comtat;Total;2016;59
43143 Savallà del Comtat;Total;2015;62
43144 Secuita, La;Total;2022;1.765
43144 Secuita, La;Total;2021;1.728
43144 Secuita, La;Total;2020;1.708
43144 Secuita, La;Total;2019;1.687
43144 Secuita, La;Total;2018;1.697
43144 Secuita, La;Total;2017;1.676
43144 Secuita, La;Total;2016;1.692
43144 Secuita, La;Total;2015;1.670
43145 Selva del Camp, La;Total;2022;5.696
43145 Selva del Camp, La;Total;2021;5.694
43145 Selva del Camp, La;Total;2020;5.683
43145 Selva del Camp, La;Total;2019;5.652
43145 Selva del Camp, La;Total;2018;5.632
43145 Selva del Camp, La;Total;2017;5.546
43145 Selva del Camp, La;Total;2016;5.591
43145 Selva del Camp, La;Total;2015;5.559
43146 Senan;Total;2022;44
43146 Senan;Total;2021;42
43146 Senan;Total;2020;44
43146 Senan;Total;2019;48
43146 Senan;Total;2018;47
43146 Senan;Total;2017;49
43146 Senan;Total;2016;51
43146 Senan;Total;2015;47
43044 Sénia, La;Total;2022;5.475
43044 Sénia, La;Total;2021;5.530
43044 Sénia, La;Total;2020;5.640
43044 Sénia, La;Total;2019;5.681
43044 Sénia, La;Total;2018;5.644
43044 Sénia, La;Total;2017;5.652
43044 Sénia, La;Total;2016;5.654
43044 Sénia, La;Total;2015;5.799
43147 Solivella;Total;2022;628
43147 Solivella;Total;2021;640
43147 Solivella;Total;2020;632
43147 Solivella;Total;2019;633
43147 Solivella;Total;2018;619
43147 Solivella;Total;2017;614
43147 Solivella;Total;2016;619
43147 Solivella;Total;2015;629
43148 Tarragona;Total;2022;134.883
43148 Tarragona;Total;2021;135.436
43148 Tarragona;Total;2020;136.496
43148 Tarragona;Total;2019;134.515
43148 Tarragona;Total;2018;132.299
43148 Tarragona;Total;2017;131.507
43148 Tarragona;Total;2016;131.094
43148 Tarragona;Total;2015;131.255
43149 Tivenys;Total;2022;923
43149 Tivenys;Total;2021;900
43149 Tivenys;Total;2020;902
43149 Tivenys;Total;2019;899
43149 Tivenys;Total;2018;882
43149 Tivenys;Total;2017;879
43149 Tivenys;Total;2016;887
43149 Tivenys;Total;2015;868
43150 Tivissa;Total;2022;1.643
43150 Tivissa;Total;2021;1.639
43150 Tivissa;Total;2020;1.619
43150 Tivissa;Total;2019;1.602
43150 Tivissa;Total;2018;1.639
43150 Tivissa;Total;2017;1.677
43150 Tivissa;Total;2016;1.684
43150 Tivissa;Total;2015;1.751
43151 Torre de Fontaubella, La;Total;2022;125
43151 Torre de Fontaubella, La;Total;2021;128
43151 Torre de Fontaubella, La;Total;2020;131
43151 Torre de Fontaubella, La;Total;2019;138
43151 Torre de Fontaubella, La;Total;2018;137
43151 Torre de Fontaubella, La;Total;2017;137
43151 Torre de Fontaubella, La;Total;2016;134
43151 Torre de Fontaubella, La;Total;2015;129
43152 Torre de l'Espanyol, La;Total;2022;598
43152 Torre de l'Espanyol, La;Total;2021;598
43152 Torre de l'Espanyol, La;Total;2020;601
43152 Torre de l'Espanyol, La;Total;2019;611
43152 Torre de l'Espanyol, La;Total;2018;628
43152 Torre de l'Espanyol, La;Total;2017;634
43152 Torre de l'Espanyol, La;Total;2016;635
43152 Torre de l'Espanyol, La;Total;2015;644
43153 Torredembarra;Total;2022;17.256
43153 Torredembarra;Total;2021;17.057
43153 Torredembarra;Total;2020;16.567
43153 Torredembarra;Total;2019;16.184
43153 Torredembarra;Total;2018;15.992
43153 Torredembarra;Total;2017;15.726
43153 Torredembarra;Total;2016;15.460
43153 Torredembarra;Total;2015;15.371
43154 Torroja del Priorat;Total;2022;141
43154 Torroja del Priorat;Total;2021;141
43154 Torroja del Priorat;Total;2020;152
43154 Torroja del Priorat;Total;2019;149
43154 Torroja del Priorat;Total;2018;148
43154 Torroja del Priorat;Total;2017;149
43154 Torroja del Priorat;Total;2016;153
43154 Torroja del Priorat;Total;2015;164
43155 Tortosa;Total;2022;33.890
43155 Tortosa;Total;2021;33.572
43155 Tortosa;Total;2020;33.439
43155 Tortosa;Total;2019;33.372
43155 Tortosa;Total;2018;33.510
43155 Tortosa;Total;2017;33.445
43155 Tortosa;Total;2016;33.743
43155 Tortosa;Total;2015;33.864
43156 Ulldecona;Total;2022;6.241
43156 Ulldecona;Total;2021;6.317
43156 Ulldecona;Total;2020;6.525
43156 Ulldecona;Total;2019;6.300
43156 Ulldecona;Total;2018;6.240
43156 Ulldecona;Total;2017;6.321
43156 Ulldecona;Total;2016;6.368
43156 Ulldecona;Total;2015;6.637
43157 Ulldemolins;Total;2022;409
43157 Ulldemolins;Total;2021;400
43157 Ulldemolins;Total;2020;398
43157 Ulldemolins;Total;2019;396
43157 Ulldemolins;Total;2018;402
43157 Ulldemolins;Total;2017;395
43157 Ulldemolins;Total;2016;401
43157 Ulldemolins;Total;2015;404
43158 Vallclara;Total;2022;88
43158 Vallclara;Total;2021;91
43158 Vallclara;Total;2020;88
43158 Vallclara;Total;2019;98
43158 Vallclara;Total;2018;98
43158 Vallclara;Total;2017;103
43158 Vallclara;Total;2016;110
43158 Vallclara;Total;2015;109
43159 Vallfogona de Riucorb;Total;2022;89
43159 Vallfogona de Riucorb;Total;2021;77
43159 Vallfogona de Riucorb;Total;2020;77
43159 Vallfogona de Riucorb;Total;2019;91
43159 Vallfogona de Riucorb;Total;2018;85
43159 Vallfogona de Riucorb;Total;2017;87
43159 Vallfogona de Riucorb;Total;2016;94
43159 Vallfogona de Riucorb;Total;2015;95
43160 Vallmoll;Total;2022;1.882
43160 Vallmoll;Total;2021;1.793
43160 Vallmoll;Total;2020;1.774
43160 Vallmoll;Total;2019;1.756
43160 Vallmoll;Total;2018;1.738
43160 Vallmoll;Total;2017;1.702
43160 Vallmoll;Total;2016;1.645
43160 Vallmoll;Total;2015;1.651
43161 Valls;Total;2022;24.727
43161 Valls;Total;2021;24.553
43161 Valls;Total;2020;24.477
43161 Valls;Total;2019;24.359
43161 Valls;Total;2018;24.156
43161 Valls;Total;2017;24.112
43161 Valls;Total;2016;24.285
43161 Valls;Total;2015;24.321
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2022;6.750
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2021;6.645
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2020;6.603
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2019;6.482
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2018;6.386
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2017;6.294
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2016;6.143
43162 Vandellòs i l'Hospitalet de l'Infant;Total;2015;6.050
43163 Vendrell, El;Total;2022;39.072
43163 Vendrell, El;Total;2021;38.891
43163 Vendrell, El;Total;2020;38.373
43163 Vendrell, El;Total;2019;37.606
43163 Vendrell, El;Total;2018;37.153
43163 Vendrell, El;Total;2017;36.568
43163 Vendrell, El;Total;2016;36.482
43163 Vendrell, El;Total;2015;36.558
43164 Vespella de Gaià;Total;2022;496
43164 Vespella de Gaià;Total;2021;458
43164 Vespella de Gaià;Total;2020;417
43164 Vespella de Gaià;Total;2019;410
43164 Vespella de Gaià;Total;2018;410
43164 Vespella de Gaià;Total;2017;424
43164 Vespella de Gaià;Total;2016;421
43164 Vespella de Gaià;Total;2015;425
43165 Vilabella;Total;2022;711
43165 Vilabella;Total;2021;705
43165 Vilabella;Total;2020;729
43165 Vilabella;Total;2019;736
43165 Vilabella;Total;2018;746
43165 Vilabella;Total;2017;749
43165 Vilabella;Total;2016;760
43165 Vilabella;Total;2015;803
43175 Vilalba dels Arcs;Total;2022;634
43175 Vilalba dels Arcs;Total;2021;630
43175 Vilalba dels Arcs;Total;2020;621
43175 Vilalba dels Arcs;Total;2019;625
43175 Vilalba dels Arcs;Total;2018;635
43175 Vilalba dels Arcs;Total;2017;643
43175 Vilalba dels Arcs;Total;2016;658
43175 Vilalba dels Arcs;Total;2015;669
43166 Vilallonga del Camp;Total;2022;2.398
43166 Vilallonga del Camp;Total;2021;2.385
43166 Vilallonga del Camp;Total;2020;2.405
43166 Vilallonga del Camp;Total;2019;2.389
43166 Vilallonga del Camp;Total;2018;2.339
43166 Vilallonga del Camp;Total;2017;2.340
43166 Vilallonga del Camp;Total;2016;2.255
43166 Vilallonga del Camp;Total;2015;2.228
43168 Vilanova de Prades;Total;2022;107
43168 Vilanova de Prades;Total;2021;108
43168 Vilanova de Prades;Total;2020;107
43168 Vilanova de Prades;Total;2019;112
43168 Vilanova de Prades;Total;2018;117
43168 Vilanova de Prades;Total;2017;121
43168 Vilanova de Prades;Total;2016;118
43168 Vilanova de Prades;Total;2015;121
43167 Vilanova d'Escornalbou;Total;2022;594
43167 Vilanova d'Escornalbou;Total;2021;582
43167 Vilanova d'Escornalbou;Total;2020;565
43167 Vilanova d'Escornalbou;Total;2019;545
43167 Vilanova d'Escornalbou;Total;2018;549
43167 Vilanova d'Escornalbou;Total;2017;521
43167 Vilanova d'Escornalbou;Total;2016;542
43167 Vilanova d'Escornalbou;Total;2015;538
43169 Vilaplana;Total;2022;540
43169 Vilaplana;Total;2021;536
43169 Vilaplana;Total;2020;555
43169 Vilaplana;Total;2019;574
43169 Vilaplana;Total;2018;579
43169 Vilaplana;Total;2017;585
43169 Vilaplana;Total;2016;590
43169 Vilaplana;Total;2015;624
43170 Vila-rodona;Total;2022;1.341
43170 Vila-rodona;Total;2021;1.299
43170 Vila-rodona;Total;2020;1.276
43170 Vila-rodona;Total;2019;1.255
43170 Vila-rodona;Total;2018;1.253
43170 Vila-rodona;Total;2017;1.259
43170 Vila-rodona;Total;2016;1.255
43170 Vila-rodona;Total;2015;1.276
43171 Vila-seca;Total;2022;22.681
43171 Vila-seca;Total;2021;22.522
43171 Vila-seca;Total;2020;22.555
43171 Vila-seca;Total;2019;22.187
43171 Vila-seca;Total;2018;22.107
43171 Vila-seca;Total;2017;21.993
43171 Vila-seca;Total;2016;21.935
43171 Vila-seca;Total;2015;22.332
43172 Vilaverd;Total;2022;453
43172 Vilaverd;Total;2021;445
