Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
43076 Marçà;;;Renta neta media por hogar;2015;24.544
43077 Mas de Barberans;;;Renta neta media por hogar;2020;24.600
43077 Mas de Barberans;;;Renta neta media por hogar;2019;24.901
43077 Mas de Barberans;;;Renta neta media por hogar;2018;24.193
43077 Mas de Barberans;;;Renta neta media por hogar;2017;23.385
43077 Mas de Barberans;;;Renta neta media por hogar;2016;22.404
43077 Mas de Barberans;;;Renta neta media por hogar;2015;21.650
43078 Masdenverge;;;Renta neta media por hogar;2020;27.878
43078 Masdenverge;;;Renta neta media por hogar;2019;27.614
43078 Masdenverge;;;Renta neta media por hogar;2018;26.568
43078 Masdenverge;;;Renta neta media por hogar;2017;26.574
43078 Masdenverge;;;Renta neta media por hogar;2016;25.572
43078 Masdenverge;;;Renta neta media por hogar;2015;24.859
43079 Masllorenç;;;Renta neta media por hogar;2020;28.036
43079 Masllorenç;;;Renta neta media por hogar;2019;28.114
43079 Masllorenç;;;Renta neta media por hogar;2018;26.938
43079 Masllorenç;;;Renta neta media por hogar;2017;24.955
43079 Masllorenç;;;Renta neta media por hogar;2016;24.642
43079 Masllorenç;;;Renta neta media por hogar;2015;23.221
43080 Masó, La;;;Renta neta media por hogar;2020;34.691
43080 Masó, La;;;Renta neta media por hogar;2019;35.586
43080 Masó, La;;;Renta neta media por hogar;2018;34.109
43080 Masó, La;;;Renta neta media por hogar;2017;34.251
43080 Masó, La;;;Renta neta media por hogar;2016;36.124
43080 Masó, La;;;Renta neta media por hogar;2015;31.089
43081 Maspujols;;;Renta neta media por hogar;2020;38.271
43081 Maspujols;;;Renta neta media por hogar;2019;36.724
43081 Maspujols;;;Renta neta media por hogar;2018;36.129
43081 Maspujols;;;Renta neta media por hogar;2017;33.419
43081 Maspujols;;;Renta neta media por hogar;2016;33.558
43081 Maspujols;;;Renta neta media por hogar;2015;30.876
43082 Masroig, El;;;Renta neta media por hogar;2020;26.438
43082 Masroig, El;;;Renta neta media por hogar;2019;28.043
43082 Masroig, El;;;Renta neta media por hogar;2018;26.762
43082 Masroig, El;;;Renta neta media por hogar;2017;25.823
43082 Masroig, El;;;Renta neta media por hogar;2016;24.819
43082 Masroig, El;;;Renta neta media por hogar;2015;24.472
43083 Milà, El;;;Renta neta media por hogar;2020;33.161
43083 Milà, El;;;Renta neta media por hogar;2019;33.681
43083 Milà, El;;;Renta neta media por hogar;2018;29.901
43083 Milà, El;;;Renta neta media por hogar;2017;31.729
43083 Milà, El;;;Renta neta media por hogar;2016;30.666
43083 Milà, El;;;Renta neta media por hogar;2015;30.498
43084 Miravet;;;Renta neta media por hogar;2020;27.142
43084 Miravet;;;Renta neta media por hogar;2019;27.626
43084 Miravet;;;Renta neta media por hogar;2018;26.519
43084 Miravet;;;Renta neta media por hogar;2017;25.295
43084 Miravet;;;Renta neta media por hogar;2016;25.439
43084 Miravet;;;Renta neta media por hogar;2015;25.392
43085 Molar, El;;;Renta neta media por hogar;2020;31.812
43085 Molar, El;;;Renta neta media por hogar;2019;32.037
43085 Molar, El;;;Renta neta media por hogar;2018;28.943
43085 Molar, El;;;Renta neta media por hogar;2017;26.489
43085 Molar, El;;;Renta neta media por hogar;2016;26.664
43085 Molar, El;;;Renta neta media por hogar;2015;25.448
43086 Montblanc;;;Renta neta media por hogar;2020;35.501
43086 Montblanc;;;Renta neta media por hogar;2019;35.457
43086 Montblanc;;;Renta neta media por hogar;2018;34.642
43086 Montblanc;;;Renta neta media por hogar;2017;33.080
43086 Montblanc;;;Renta neta media por hogar;2016;31.592
43086 Montblanc;;;Renta neta media por hogar;2015;30.966
43088 Montbrió del Camp;;;Renta neta media por hogar;2020;31.910
43088 Montbrió del Camp;;;Renta neta media por hogar;2019;31.914
43088 Montbrió del Camp;;;Renta neta media por hogar;2018;29.976
43088 Montbrió del Camp;;;Renta neta media por hogar;2017;28.644
43088 Montbrió del Camp;;;Renta neta media por hogar;2016;28.050
43088 Montbrió del Camp;;;Renta neta media por hogar;2015;26.798
43089 Montferri;;;Renta neta media por hogar;2020;27.237
43089 Montferri;;;Renta neta media por hogar;2019;30.822
43089 Montferri;;;Renta neta media por hogar;2018;25.875
43089 Montferri;;;Renta neta media por hogar;2017;27.450
43089 Montferri;;;Renta neta media por hogar;2016;27.774
43089 Montferri;;;Renta neta media por hogar;2015;24.417
43090 Montmell, El;;;Renta neta media por hogar;2020;24.963
43090 Montmell, El;;;Renta neta media por hogar;2019;25.174
43090 Montmell, El;;;Renta neta media por hogar;2018;23.825
43090 Montmell, El;;;Renta neta media por hogar;2017;22.407
43090 Montmell, El;;;Renta neta media por hogar;2016;21.603
43090 Montmell, El;;;Renta neta media por hogar;2015;20.705
43091 Mont-ral;;;Renta neta media por hogar;2020;26.355
43091 Mont-ral;;;Renta neta media por hogar;2019;25.560
43091 Mont-ral;;;Renta neta media por hogar;2018;26.191
43091 Mont-ral;;;Renta neta media por hogar;2017;22.975
43091 Mont-ral;;;Renta neta media por hogar;2016;22.833
43091 Mont-ral;;;Renta neta media por hogar;2015;22.529
43092 Mont-roig del Camp;;;Renta neta media por hogar;2020;27.037
43092 Mont-roig del Camp;;;Renta neta media por hogar;2019;27.329
43092 Mont-roig del Camp;;;Renta neta media por hogar;2018;25.499
43092 Mont-roig del Camp;;;Renta neta media por hogar;2017;25.028
43092 Mont-roig del Camp;;;Renta neta media por hogar;2016;23.768
43092 Mont-roig del Camp;;;Renta neta media por hogar;2015;23.096
43093 Móra d'Ebre;;;Renta neta media por hogar;2020;33.791
43093 Móra d'Ebre;;;Renta neta media por hogar;2019;32.606
43093 Móra d'Ebre;;;Renta neta media por hogar;2018;32.322
43093 Móra d'Ebre;;;Renta neta media por hogar;2017;31.544
43093 Móra d'Ebre;;;Renta neta media por hogar;2016;31.248
43093 Móra d'Ebre;;;Renta neta media por hogar;2015;30.406
43094 Móra la Nova;;;Renta neta media por hogar;2020;32.361
43094 Móra la Nova;;;Renta neta media por hogar;2019;31.764
43094 Móra la Nova;;;Renta neta media por hogar;2018;30.686
43094 Móra la Nova;;;Renta neta media por hogar;2017;29.771
43094 Móra la Nova;;;Renta neta media por hogar;2016;29.131
43094 Móra la Nova;;;Renta neta media por hogar;2015;27.854
43095 Morell, El;;;Renta neta media por hogar;2020;35.202
43095 Morell, El;;;Renta neta media por hogar;2019;35.800
43095 Morell, El;;;Renta neta media por hogar;2018;35.745
43095 Morell, El;;;Renta neta media por hogar;2017;32.851
43095 Morell, El;;;Renta neta media por hogar;2016;32.019
43095 Morell, El;;;Renta neta media por hogar;2015;31.263
43096 Morera de Montsant, La;;;Renta neta media por hogar;2020;30.208
43096 Morera de Montsant, La;;;Renta neta media por hogar;2019;28.049
43096 Morera de Montsant, La;;;Renta neta media por hogar;2018;27.889
43096 Morera de Montsant, La;;;Renta neta media por hogar;2017;26.915
43096 Morera de Montsant, La;;;Renta neta media por hogar;2016;27.775
43096 Morera de Montsant, La;;;Renta neta media por hogar;2015;25.306
43097 Nou de Gaià, La;;;Renta neta media por hogar;2020;34.025
43097 Nou de Gaià, La;;;Renta neta media por hogar;2019;33.294
43097 Nou de Gaià, La;;;Renta neta media por hogar;2018;32.085
43097 Nou de Gaià, La;;;Renta neta media por hogar;2017;30.590
43097 Nou de Gaià, La;;;Renta neta media por hogar;2016;29.520
43097 Nou de Gaià, La;;;Renta neta media por hogar;2015;29.811
43098 Nulles;;;Renta neta media por hogar;2020;32.579
43098 Nulles;;;Renta neta media por hogar;2019;32.133
43098 Nulles;;;Renta neta media por hogar;2018;31.366
43098 Nulles;;;Renta neta media por hogar;2017;30.920
43098 Nulles;;;Renta neta media por hogar;2016;29.885
43098 Nulles;;;Renta neta media por hogar;2015;28.114
43099 Palma d'Ebre, La;;;Renta neta media por hogar;2020;22.270
43099 Palma d'Ebre, La;;;Renta neta media por hogar;2019;23.610
43099 Palma d'Ebre, La;;;Renta neta media por hogar;2018;22.796
43099 Palma d'Ebre, La;;;Renta neta media por hogar;2017;22.965
43099 Palma d'Ebre, La;;;Renta neta media por hogar;2016;21.397
43099 Palma d'Ebre, La;;;Renta neta media por hogar;2015;20.789
43100 Pallaresos, Els;;;Renta neta media por hogar;2020;44.993
43100 Pallaresos, Els;;;Renta neta media por hogar;2019;44.852
43100 Pallaresos, Els;;;Renta neta media por hogar;2018;43.126
43100 Pallaresos, Els;;;Renta neta media por hogar;2017;41.405
43100 Pallaresos, Els;;;Renta neta media por hogar;2016;40.050
43100 Pallaresos, Els;;;Renta neta media por hogar;2015;37.906
43101 Passanant i Belltall;;;Renta neta media por hogar;2020;34.007
43101 Passanant i Belltall;;;Renta neta media por hogar;2019;34.523
43101 Passanant i Belltall;;;Renta neta media por hogar;2018;33.545
43101 Passanant i Belltall;;;Renta neta media por hogar;2017;30.878
43101 Passanant i Belltall;;;Renta neta media por hogar;2016;30.546
43101 Passanant i Belltall;;;Renta neta media por hogar;2015;30.556
43102 Paüls;;;Renta neta media por hogar;2020;29.261
43102 Paüls;;;Renta neta media por hogar;2019;28.977
43102 Paüls;;;Renta neta media por hogar;2018;27.668
43102 Paüls;;;Renta neta media por hogar;2017;27.133
43102 Paüls;;;Renta neta media por hogar;2016;26.787
43102 Paüls;;;Renta neta media por hogar;2015;26.689
43103 Perafort;;;Renta neta media por hogar;2020;39.957
43103 Perafort;;;Renta neta media por hogar;2019;39.887
43103 Perafort;;;Renta neta media por hogar;2018;38.336
43103 Perafort;;;Renta neta media por hogar;2017;37.540
43103 Perafort;;;Renta neta media por hogar;2016;36.821
43103 Perafort;;;Renta neta media por hogar;2015;35.358
43104 Perelló, El;;;Renta neta media por hogar;2020;26.405
43104 Perelló, El;;;Renta neta media por hogar;2019;26.079
43104 Perelló, El;;;Renta neta media por hogar;2018;24.406
43104 Perelló, El;;;Renta neta media por hogar;2017;22.697
43104 Perelló, El;;;Renta neta media por hogar;2016;22.098
43104 Perelló, El;;;Renta neta media por hogar;2015;21.380
43105 Piles, Les;;;Renta neta media por hogar;2020;39.235
43105 Piles, Les;;;Renta neta media por hogar;2019;34.717
43105 Piles, Les;;;Renta neta media por hogar;2018;33.538
43105 Piles, Les;;;Renta neta media por hogar;2017;33.765
43105 Piles, Les;;;Renta neta media por hogar;2016;30.869
43105 Piles, Les;;;Renta neta media por hogar;2015;31.835
43106 Pinell de Brai, El;;;Renta neta media por hogar;2020;30.904
43106 Pinell de Brai, El;;;Renta neta media por hogar;2019;29.723
43106 Pinell de Brai, El;;;Renta neta media por hogar;2018;27.743
43106 Pinell de Brai, El;;;Renta neta media por hogar;2017;26.783
43106 Pinell de Brai, El;;;Renta neta media por hogar;2016;26.446
43106 Pinell de Brai, El;;;Renta neta media por hogar;2015;25.331
43107 Pira;;;Renta neta media por hogar;2020;33.357
43107 Pira;;;Renta neta media por hogar;2019;31.980
43107 Pira;;;Renta neta media por hogar;2018;30.886
43107 Pira;;;Renta neta media por hogar;2017;30.637
43107 Pira;;;Renta neta media por hogar;2016;29.174
43107 Pira;;;Renta neta media por hogar;2015;27.718
43108 Pla de Santa Maria, El;;;Renta neta media por hogar;2020;31.516
43108 Pla de Santa Maria, El;;;Renta neta media por hogar;2019;31.554
43108 Pla de Santa Maria, El;;;Renta neta media por hogar;2018;31.087
43108 Pla de Santa Maria, El;;;Renta neta media por hogar;2017;29.399
43108 Pla de Santa Maria, El;;;Renta neta media por hogar;2016;29.409
43108 Pla de Santa Maria, El;;;Renta neta media por hogar;2015;28.522
43109 Pobla de Mafumet, La;;;Renta neta media por hogar;2020;35.378
43109 Pobla de Mafumet, La;;;Renta neta media por hogar;2019;35.374
43109 Pobla de Mafumet, La;;;Renta neta media por hogar;2018;34.174
43109 Pobla de Mafumet, La;;;Renta neta media por hogar;2017;32.498
43109 Pobla de Mafumet, La;;;Renta neta media por hogar;2016;31.971
43109 Pobla de Mafumet, La;;;Renta neta media por hogar;2015;30.998
43110 Pobla de Massaluca, La;;;Renta neta media por hogar;2020;27.366
43110 Pobla de Massaluca, La;;;Renta neta media por hogar;2019;24.682
43110 Pobla de Massaluca, La;;;Renta neta media por hogar;2018;22.908
43110 Pobla de Massaluca, La;;;Renta neta media por hogar;2017;23.370
43110 Pobla de Massaluca, La;;;Renta neta media por hogar;2016;23.730
43110 Pobla de Massaluca, La;;;Renta neta media por hogar;2015;22.947
43111 Pobla de Montornès, La;;;Renta neta media por hogar;2020;29.779
43111 Pobla de Montornès, La;;;Renta neta media por hogar;2019;28.641
43111 Pobla de Montornès, La;;;Renta neta media por hogar;2018;28.222
43111 Pobla de Montornès, La;;;Renta neta media por hogar;2017;26.777
43111 Pobla de Montornès, La;;;Renta neta media por hogar;2016;26.273
43111 Pobla de Montornès, La;;;Renta neta media por hogar;2015;25.455
43112 Poboleda;;;Renta neta media por hogar;2020;24.715
43112 Poboleda;;;Renta neta media por hogar;2019;25.916
43112 Poboleda;;;Renta neta media por hogar;2018;24.467
43112 Poboleda;;;Renta neta media por hogar;2017;23.379
43112 Poboleda;;;Renta neta media por hogar;2016;22.658
43112 Poboleda;;;Renta neta media por hogar;2015;22.633
43113 Pont d'Armentera, El;;;Renta neta media por hogar;2020;26.289
43113 Pont d'Armentera, El;;;Renta neta media por hogar;2019;26.193
43113 Pont d'Armentera, El;;;Renta neta media por hogar;2018;25.965
43113 Pont d'Armentera, El;;;Renta neta media por hogar;2017;25.629
43113 Pont d'Armentera, El;;;Renta neta media por hogar;2016;24.594
43113 Pont d'Armentera, El;;;Renta neta media por hogar;2015;22.792
43114 Porrera;;;Renta neta media por hogar;2020;28.184
43114 Porrera;;;Renta neta media por hogar;2019;27.735
43114 Porrera;;;Renta neta media por hogar;2018;28.453
43114 Porrera;;;Renta neta media por hogar;2017;25.949
43114 Porrera;;;Renta neta media por hogar;2016;25.460
43114 Porrera;;;Renta neta media por hogar;2015;24.169
43115 Pradell de la Teixeta;;;Renta neta media por hogar;2020;29.388
43115 Pradell de la Teixeta;;;Renta neta media por hogar;2019;31.148
43115 Pradell de la Teixeta;;;Renta neta media por hogar;2018;28.889
43115 Pradell de la Teixeta;;;Renta neta media por hogar;2017;29.307
43115 Pradell de la Teixeta;;;Renta neta media por hogar;2016;26.873
43115 Pradell de la Teixeta;;;Renta neta media por hogar;2015;27.350
43116 Prades;;;Renta neta media por hogar;2020;28.523
43116 Prades;;;Renta neta media por hogar;2019;28.523
43116 Prades;;;Renta neta media por hogar;2018;25.733
43116 Prades;;;Renta neta media por hogar;2017;26.449
43116 Prades;;;Renta neta media por hogar;2016;25.157
43116 Prades;;;Renta neta media por hogar;2015;23.254
43117 Prat de Comte;;;Renta neta media por hogar;2020;28.724
43117 Prat de Comte;;;Renta neta media por hogar;2019;28.478
43117 Prat de Comte;;;Renta neta media por hogar;2018;27.976
43117 Prat de Comte;;;Renta neta media por hogar;2017;29.068
43117 Prat de Comte;;;Renta neta media por hogar;2016;25.814
43117 Prat de Comte;;;Renta neta media por hogar;2015;25.454
43118 Pratdip;;;Renta neta media por hogar;2020;27.239
43118 Pratdip;;;Renta neta media por hogar;2019;26.381
43118 Pratdip;;;Renta neta media por hogar;2018;25.082
43118 Pratdip;;;Renta neta media por hogar;2017;24.480
43118 Pratdip;;;Renta neta media por hogar;2016;23.515
43118 Pratdip;;;Renta neta media por hogar;2015;22.924
43119 Puigpelat;;;Renta neta media por hogar;2020;37.902
43119 Puigpelat;;;Renta neta media por hogar;2019;38.266
43119 Puigpelat;;;Renta neta media por hogar;2018;35.913
43119 Puigpelat;;;Renta neta media por hogar;2017;34.895
43119 Puigpelat;;;Renta neta media por hogar;2016;36.992
43119 Puigpelat;;;Renta neta media por hogar;2015;33.212
43120 Querol;;;Renta neta media por hogar;2020;26.757
43120 Querol;;;Renta neta media por hogar;2019;24.996
43120 Querol;;;Renta neta media por hogar;2018;23.322
43120 Querol;;;Renta neta media por hogar;2017;22.349
43120 Querol;;;Renta neta media por hogar;2016;23.643
43120 Querol;;;Renta neta media por hogar;2015;23.769
43121 Rasquera;;;Renta neta media por hogar;2020;26.131
43121 Rasquera;;;Renta neta media por hogar;2019;26.377
43121 Rasquera;;;Renta neta media por hogar;2018;25.074
43121 Rasquera;;;Renta neta media por hogar;2017;24.212
43121 Rasquera;;;Renta neta media por hogar;2016;23.201
43121 Rasquera;;;Renta neta media por hogar;2015;21.935
43122 Renau;;;Renta neta media por hogar;2020;40.846
43122 Renau;;;Renta neta media por hogar;2019;43.057
43122 Renau;;;Renta neta media por hogar;2018;41.435
43122 Renau;;;Renta neta media por hogar;2017;41.616
43122 Renau;;;Renta neta media por hogar;2016;38.856
43122 Renau;;;Renta neta media por hogar;2015;37.943
43123 Reus;;;Renta neta media por hogar;2020;32.330
43123 Reus;;;Renta neta media por hogar;2019;32.654
43123 Reus;;;Renta neta media por hogar;2018;31.743
43123 Reus;;;Renta neta media por hogar;2017;30.179
43123 Reus;;;Renta neta media por hogar;2016;29.413
43123 Reus;;;Renta neta media por hogar;2015;28.584
43124 Riba, La;;;Renta neta media por hogar;2020;34.452
43124 Riba, La;;;Renta neta media por hogar;2019;35.725
43124 Riba, La;;;Renta neta media por hogar;2018;34.200
43124 Riba, La;;;Renta neta media por hogar;2017;35.274
43124 Riba, La;;;Renta neta media por hogar;2016;34.487
43124 Riba, La;;;Renta neta media por hogar;2015;33.489
43125 Riba-roja d'Ebre;;;Renta neta media por hogar;2020;31.846
43125 Riba-roja d'Ebre;;;Renta neta media por hogar;2019;31.980
43125 Riba-roja d'Ebre;;;Renta neta media por hogar;2018;30.951
43125 Riba-roja d'Ebre;;;Renta neta media por hogar;2017;30.745
43125 Riba-roja d'Ebre;;;Renta neta media por hogar;2016;30.011
43125 Riba-roja d'Ebre;;;Renta neta media por hogar;2015;28.629
43126 Riera de Gaià, La;;;Renta neta media por hogar;2020;37.110
43126 Riera de Gaià, La;;;Renta neta media por hogar;2019;37.887
43126 Riera de Gaià, La;;;Renta neta media por hogar;2018;34.955
43126 Riera de Gaià, La;;;Renta neta media por hogar;2017;33.051
43126 Riera de Gaià, La;;;Renta neta media por hogar;2016;32.133
43126 Riera de Gaià, La;;;Renta neta media por hogar;2015;31.272
43127 Riudecanyes;;;Renta neta media por hogar;2020;32.627
43127 Riudecanyes;;;Renta neta media por hogar;2019;31.439
43127 Riudecanyes;;;Renta neta media por hogar;2018;28.801
43127 Riudecanyes;;;Renta neta media por hogar;2017;27.163
43127 Riudecanyes;;;Renta neta media por hogar;2016;26.695
43127 Riudecanyes;;;Renta neta media por hogar;2015;25.424
43128 Riudecols;;;Renta neta media por hogar;2020;31.890
43128 Riudecols;;;Renta neta media por hogar;2019;32.620
43128 Riudecols;;;Renta neta media por hogar;2018;31.684
43128 Riudecols;;;Renta neta media por hogar;2017;29.599
43128 Riudecols;;;Renta neta media por hogar;2016;29.280
43128 Riudecols;;;Renta neta media por hogar;2015;27.678
43129 Riudoms;;;Renta neta media por hogar;2020;33.231
43129 Riudoms;;;Renta neta media por hogar;2019;32.770
43129 Riudoms;;;Renta neta media por hogar;2018;31.809
43129 Riudoms;;;Renta neta media por hogar;2017;30.148
43129 Riudoms;;;Renta neta media por hogar;2016;29.589
43129 Riudoms;;;Renta neta media por hogar;2015;28.752
43130 Rocafort de Queralt;;;Renta neta media por hogar;2020;30.640
43130 Rocafort de Queralt;;;Renta neta media por hogar;2019;29.723
43130 Rocafort de Queralt;;;Renta neta media por hogar;2018;31.204
43130 Rocafort de Queralt;;;Renta neta media por hogar;2017;30.693
43130 Rocafort de Queralt;;;Renta neta media por hogar;2016;25.498
43130 Rocafort de Queralt;;;Renta neta media por hogar;2015;26.704
43131 Roda de Berà;;;Renta neta media por hogar;2020;27.644
43131 Roda de Berà;;;Renta neta media por hogar;2019;27.347
43131 Roda de Berà;;;Renta neta media por hogar;2018;26.248
43131 Roda de Berà;;;Renta neta media por hogar;2017;24.827
43131 Roda de Berà;;;Renta neta media por hogar;2016;24.393
43131 Roda de Berà;;;Renta neta media por hogar;2015;24.133
43132 Rodonyà;;;Renta neta media por hogar;2020;28.499
43132 Rodonyà;;;Renta neta media por hogar;2019;27.123
43132 Rodonyà;;;Renta neta media por hogar;2018;26.307
43132 Rodonyà;;;Renta neta media por hogar;2017;25.315
43132 Rodonyà;;;Renta neta media por hogar;2016;26.423
43132 Rodonyà;;;Renta neta media por hogar;2015;24.386
43133 Roquetes;;;Renta neta media por hogar;2020;31.697
43133 Roquetes;;;Renta neta media por hogar;2019;31.198
43133 Roquetes;;;Renta neta media por hogar;2018;29.682
43133 Roquetes;;;Renta neta media por hogar;2017;28.282
43133 Roquetes;;;Renta neta media por hogar;2016;27.526
43133 Roquetes;;;Renta neta media por hogar;2015;26.685
43134 Rourell, El;;;Renta neta media por hogar;2020;33.379
43134 Rourell, El;;;Renta neta media por hogar;2019;33.615
43134 Rourell, El;;;Renta neta media por hogar;2018;32.657
43134 Rourell, El;;;Renta neta media por hogar;2017;29.986
43134 Rourell, El;;;Renta neta media por hogar;2016;27.988
43134 Rourell, El;;;Renta neta media por hogar;2015;29.228
43135 Salomó;;;Renta neta media por hogar;2020;30.078
43135 Salomó;;;Renta neta media por hogar;2019;31.118
43135 Salomó;;;Renta neta media por hogar;2018;29.799
43135 Salomó;;;Renta neta media por hogar;2017;27.908
43135 Salomó;;;Renta neta media por hogar;2016;26.788
43135 Salomó;;;Renta neta media por hogar;2015;25.889
43136 Ràpita, La;;;Renta neta media por hogar;2020;28.103
43136 Ràpita, La;;;Renta neta media por hogar;2019;27.593
43136 Ràpita, La;;;Renta neta media por hogar;2018;26.338
43136 Ràpita, La;;;Renta neta media por hogar;2017;25.276
43136 Ràpita, La;;;Renta neta media por hogar;2016;24.861
43136 Ràpita, La;;;Renta neta media por hogar;2015;24.235
43137 Sant Jaume dels Domenys;;;Renta neta media por hogar;2020;31.909
43137 Sant Jaume dels Domenys;;;Renta neta media por hogar;2019;32.601
43137 Sant Jaume dels Domenys;;;Renta neta media por hogar;2018;31.202
43137 Sant Jaume dels Domenys;;;Renta neta media por hogar;2017;29.291
43137 Sant Jaume dels Domenys;;;Renta neta media por hogar;2016;33.720
43137 Sant Jaume dels Domenys;;;Renta neta media por hogar;2015;29.963
43138 Santa Bàrbara;;;Renta neta media por hogar;2020;26.271
43138 Santa Bàrbara;;;Renta neta media por hogar;2019;25.749
43138 Santa Bàrbara;;;Renta neta media por hogar;2018;24.745
43138 Santa Bàrbara;;;Renta neta media por hogar;2017;23.855
43138 Santa Bàrbara;;;Renta neta media por hogar;2016;22.991
43138 Santa Bàrbara;;;Renta neta media por hogar;2015;22.565
43139 Santa Coloma de Queralt;;;Renta neta media por hogar;2020;33.716
43139 Santa Coloma de Queralt;;;Renta neta media por hogar;2019;32.764
43139 Santa Coloma de Queralt;;;Renta neta media por hogar;2018;31.347
43139 Santa Coloma de Queralt;;;Renta neta media por hogar;2017;30.032
43139 Santa Coloma de Queralt;;;Renta neta media por hogar;2016;29.176
43139 Santa Coloma de Queralt;;;Renta neta media por hogar;2015;28.550
43140 Santa Oliva;;;Renta neta media por hogar;2020;30.215
43140 Santa Oliva;;;Renta neta media por hogar;2019;30.174
43140 Santa Oliva;;;Renta neta media por hogar;2018;28.764
43140 Santa Oliva;;;Renta neta media por hogar;2017;27.330
43140 Santa Oliva;;;Renta neta media por hogar;2016;26.843
43140 Santa Oliva;;;Renta neta media por hogar;2015;25.876
43141 Pontils;;;Renta neta media por hogar;2020;30.865
43141 Pontils;;;Renta neta media por hogar;2019;30.008
43141 Pontils;;;Renta neta media por hogar;2018;27.904
43141 Pontils;;;Renta neta media por hogar;2017;32.524
43141 Pontils;;;Renta neta media por hogar;2016;25.665
43141 Pontils;;;Renta neta media por hogar;2015;26.784
43142 Sarral;;;Renta neta media por hogar;2020;33.048
43142 Sarral;;;Renta neta media por hogar;2019;33.228
43142 Sarral;;;Renta neta media por hogar;2018;32.597
43142 Sarral;;;Renta neta media por hogar;2017;30.961
43142 Sarral;;;Renta neta media por hogar;2016;29.716
43142 Sarral;;;Renta neta media por hogar;2015;29.357
43143 Savallà del Comtat;;;Renta neta media por hogar;2020;32.591
43143 Savallà del Comtat;;;Renta neta media por hogar;2019;.
43143 Savallà del Comtat;;;Renta neta media por hogar;2018;.
43143 Savallà del Comtat;;;Renta neta media por hogar;2017;.
43143 Savallà del Comtat;;;Renta neta media por hogar;2016;.
43143 Savallà del Comtat;;;Renta neta media por hogar;2015;.
43144 Secuita, La;;;Renta neta media por hogar;2020;38.331
43144 Secuita, La;;;Renta neta media por hogar;2019;37.833
43144 Secuita, La;;;Renta neta media por hogar;2018;36.023
43144 Secuita, La;;;Renta neta media por hogar;2017;35.997
43144 Secuita, La;;;Renta neta media por hogar;2016;35.451
43144 Secuita, La;;;Renta neta media por hogar;2015;33.504
43145 Selva del Camp, La;;;Renta neta media por hogar;2020;36.931
43145 Selva del Camp, La;;;Renta neta media por hogar;2019;36.861
43145 Selva del Camp, La;;;Renta neta media por hogar;2018;35.086
43145 Selva del Camp, La;;;Renta neta media por hogar;2017;35.237
43145 Selva del Camp, La;;;Renta neta media por hogar;2016;34.835
43145 Selva del Camp, La;;;Renta neta media por hogar;2015;32.215
43146 Senan;;;Renta neta media por hogar;2020;32.591
43146 Senan;;;Renta neta media por hogar;2019;.
43146 Senan;;;Renta neta media por hogar;2018;.
43146 Senan;;;Renta neta media por hogar;2017;.
43146 Senan;;;Renta neta media por hogar;2016;.
43146 Senan;;;Renta neta media por hogar;2015;.
43147 Solivella;;;Renta neta media por hogar;2020;35.073
43147 Solivella;;;Renta neta media por hogar;2019;37.561
43147 Solivella;;;Renta neta media por hogar;2018;34.373
43147 Solivella;;;Renta neta media por hogar;2017;32.541
43147 Solivella;;;Renta neta media por hogar;2016;32.419
43147 Solivella;;;Renta neta media por hogar;2015;32.047
43148 Tarragona;;;Renta neta media por hogar;2020;35.611
43148 Tarragona;;;Renta neta media por hogar;2019;35.791
43148 Tarragona;;;Renta neta media por hogar;2018;34.803
43148 Tarragona;;;Renta neta media por hogar;2017;33.548
43148 Tarragona;;;Renta neta media por hogar;2016;33.044
43148 Tarragona;;;Renta neta media por hogar;2015;32.065
43149 Tivenys;;;Renta neta media por hogar;2020;28.791
43149 Tivenys;;;Renta neta media por hogar;2019;28.181
43149 Tivenys;;;Renta neta media por hogar;2018;28.045
43149 Tivenys;;;Renta neta media por hogar;2017;27.522
43149 Tivenys;;;Renta neta media por hogar;2016;25.096
43149 Tivenys;;;Renta neta media por hogar;2015;24.638
43150 Tivissa;;;Renta neta media por hogar;2020;29.432
43150 Tivissa;;;Renta neta media por hogar;2019;29.321
43150 Tivissa;;;Renta neta media por hogar;2018;28.359
43150 Tivissa;;;Renta neta media por hogar;2017;27.568
43150 Tivissa;;;Renta neta media por hogar;2016;27.333
43150 Tivissa;;;Renta neta media por hogar;2015;26.732
43151 Torre de Fontaubella, La;;;Renta neta media por hogar;2020;30.028
43151 Torre de Fontaubella, La;;;Renta neta media por hogar;2019;28.348
43151 Torre de Fontaubella, La;;;Renta neta media por hogar;2018;27.544
43151 Torre de Fontaubella, La;;;Renta neta media por hogar;2017;29.113
43151 Torre de Fontaubella, La;;;Renta neta media por hogar;2016;27.878
43151 Torre de Fontaubella, La;;;Renta neta media por hogar;2015;26.485
43152 Torre de l'Espanyol, La;;;Renta neta media por hogar;2020;28.463
43152 Torre de l'Espanyol, La;;;Renta neta media por hogar;2019;28.626
43152 Torre de l'Espanyol, La;;;Renta neta media por hogar;2018;29.108
43152 Torre de l'Espanyol, La;;;Renta neta media por hogar;2017;26.339
43152 Torre de l'Espanyol, La;;;Renta neta media por hogar;2016;30.341
43152 Torre de l'Espanyol, La;;;Renta neta media por hogar;2015;25.396
43153 Torredembarra;;;Renta neta media por hogar;2020;30.380
